1613252077.5684521,"Data: node: 2, message: 24388, time: 1613230479, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9283 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 109/0"
1613252098.5683131,"Data: node: 2, message: 24389, time: 1613230500, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9282 %, status: 0x00, RSSI -101 dBm, SNR 10 dB, good/bad packets: 113/0"
1613252119.567749,"Data: node: 2, message: 24390, time: 1613230521, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9290 %, status: 0x00, RSSI -100 dBm, SNR 11 dB, good/bad packets: 117/0"
1613252140.566752,"Data: node: 2, message: 24391, time: 1613230542, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -102 dBm, SNR 10 dB, good/bad packets: 121/0"
1613252161.566428,"Data: node: 2, message: 24392, time: 1613230563, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9287 %, status: 0x00, RSSI -101 dBm, SNR 10 dB, good/bad packets: 123/1"
1613252182.56588,"Data: node: 2, message: 24393, time: 1613230584, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9285 %, status: 0x00, RSSI -102 dBm, SNR 10 dB, good/bad packets: 127/1"
1613252203.5653389,"Data: node: 2, message: 24394, time: 1613230605, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9285 %, status: 0x00, RSSI -102 dBm, SNR 10 dB, good/bad packets: 131/1"
1613252224.5641768,"Data: node: 2, message: 24395, time: 1613230626, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9287 %, status: 0x00, RSSI -102 dBm, SNR 9 dB, good/bad packets: 135/1"
1613252245.563796,"Data: node: 2, message: 24396, time: 1613230647, Vbat 324 v, Tx dur 993 ms, T: -871 C, RH: 9283 %, status: 0x00, RSSI -102 dBm, SNR 13 dB, good/bad packets: 139/1"
1613252266.5633469,"Data: node: 2, message: 24397, time: 1613230668, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9285 %, status: 0x00, RSSI -102 dBm, SNR 9 dB, good/bad packets: 143/1"
1613252287.56289,"Data: node: 2, message: 24398, time: 1613230689, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9286 %, status: 0x00, RSSI -102 dBm, SNR 10 dB, good/bad packets: 145/1"
1613252308.562389,"Data: node: 2, message: 24399, time: 1613230710, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9285 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 149/1"
1613252329.561321,"Data: node: 2, message: 24400, time: 1613230731, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9287 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 153/1"
1613252350.560823,"Data: node: 2, message: 24401, time: 1613230752, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9282 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 157/1"
1613252371.560321,"Data: node: 2, message: 24402, time: 1613230773, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9287 %, status: 0x00, RSSI -117 dBm, SNR 5 dB, good/bad packets: 161/1"
1613252392.559907,"Data: node: 2, message: 24403, time: 1613230794, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9287 %, status: 0x00, RSSI -113 dBm, SNR 7 dB, good/bad packets: 165/1"
1613252413.5587509,"Data: node: 2, message: 24404, time: 1613230815, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9287 %, status: 0x00, RSSI -111 dBm, SNR 9 dB, good/bad packets: 169/1"
1613252434.558252,"Data: node: 2, message: 24405, time: 1613230836, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9287 %, status: 0x00, RSSI -109 dBm, SNR 11 dB, good/bad packets: 173/1"
1613252455.557763,"Data: node: 2, message: 24406, time: 1613230857, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9287 %, status: 0x00, RSSI -108 dBm, SNR 11 dB, good/bad packets: 177/1"
1613252476.557651,"Data: node: 2, message: 24407, time: 1613230878, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9286 %, status: 0x00, RSSI -111 dBm, SNR 9 dB, good/bad packets: 181/1"
1613252497.556214,"Data: node: 2, message: 24408, time: 1613230899, Vbat 324 v, Tx dur 994 ms, T: -875 C, RH: 9288 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 185/1"
1613252518.5510662,"Data: node: 2, message: 24409, time: 1613230920, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9284 %, status: 0x00, RSSI -108 dBm, SNR 11 dB, good/bad packets: 189/1"
