# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
1, 399, 1600167839, 340, 385, -1164, 3638, 0x00
1, 400, 1600167844, 340, 385, -1167, 3648, 0x00
1, 401, 1600167849, 340, 386, -1170, 3656, 0x00
1, 402, 1600167854, 340, 385, -1172, 3666, 0x00
1, 403, 1600167859, 340, 385, -1172, 3680, 0x00
1, 404, 1600167865, 340, 386, -1172, 3686, 0x00
1, 406, 1600167875, 339, 386, -1179, 3709, 0x00
1, 407, 1600167880, 340, 386, -1181, 3715, 0x00
1, 408, 1600167885, 339, 386, -1185, 3727, 0x00
1, 409, 1600167890, 339, 386, -1186, 3733, 0x00
1, 410, 1600167895, 339, 386, -1189, 3739, 0x00
1, 411, 1600167900, 339, 385, -1189, 3753, 0x00
1, 412, 1600167905, 339, 385, -1191, 3763, 0x00
1, 413, 1600167910, 339, 385, -1192, 3773, 0x00
1, 414, 1600167915, 339, 385, -1194, 3784, 0x00
1, 415, 1600167920, 339, 385, -1197, 3795, 0x00
1, 416, 1600167925, 339, 385, -1199, 3807, 0x00
1, 417, 1600167930, 339, 385, -1202, 3816, 0x00
1, 418, 1600167935, 339, 385, -1201, 3824, 0x00
1, 419, 1600167940, 339, 385, -1199, 3837, 0x00
1, 420, 1600167945, 339, 385, -1205, 3843, 0x00
1, 421, 1600167950, 339, 386, -1210, 3850, 0x00
1, 422, 1600167956, 339, 386, -1209, 3859, 0x00
1, 423, 1600167961, 339, 385, -1209, 3866, 0x00
1, 424, 1600167966, 339, 386, -1210, 3874, 0x00
1, 425, 1600167971, 338, 385, -1216, 3889, 0x00
1, 426, 1600167976, 339, 386, -1216, 3896, 0x00
1, 427, 1600167981, 339, 385, -1216, 3904, 0x00
1, 428, 1600167986, 338, 385, -1222, 3916, 0x00
1, 429, 1600167991, 338, 386, -1222, 3922, 0x00
1, 430, 1600167996, 338, 385, -1223, 3930, 0x00
1, 431, 1600168001, 338, 385, -1225, 3933, 0x00
1, 432, 1600168006, 338, 386, -1226, 3941, 0x00
1, 433, 1600168011, 338, 385, -1225, 3952, 0x00
1, 434, 1600168016, 338, 386, -1228, 3962, 0x00
1, 437, 1600168031, 338, 386, -1232, 3986, 0x00
1, 438, 1600168036, 338, 385, -1234, 3991, 0x00
1, 439, 1600168041, 338, 385, -1239, 4000, 0x00
1, 440, 1600168047, 338, 386, -1239, 4009, 0x00
1, 441, 1600168052, 338, 385, -1240, 4015, 0x00
1, 442, 1600168057, 338, 385, -1243, 4024, 0x00
1, 443, 1600168062, 338, 386, -1244, 4028, 0x00
1, 444, 1600168067, 338, 385, -1244, 4036, 0x00
1, 445, 1600168072, 338, 385, -1247, 4046, 0x00
1, 446, 1600168077, 338, 385, -1247, 4052, 0x00
1, 447, 1600168082, 338, 385, -1247, 4061, 0x00
1, 448, 1600168087, 337, 385, -1250, 4066, 0x00
1, 449, 1600168092, 337, 385, -1251, 4075, 0x00
1, 450, 1600168097, 337, 385, -1253, 4087, 0x00
1, 451, 1600168102, 337, 385, -1254, 4095, 0x00
1, 452, 1600168107, 337, 385, -1256, 4106, 0x00
1, 453, 1600168112, 337, 385, -1257, 4110, 0x00
1, 454, 1600168117, 337, 386, -1259, 4117, 0x00
