# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
1, 5913, 1599890067, 334, 64, -1885, 4325, 0x00
1, 5914, 1599890072, 334, 64, -1887, 4322, 0x00
1, 5915, 1599890077, 334, 64, -1887, 4316, 0x00
1, 5916, 1599890082, 334, 64, -1889, 4312, 0x00
1, 5917, 1599890087, 334, 64, -1891, 4304, 0x00
1, 5918, 1599890092, 334, 64, -1891, 4300, 0x00
1, 5919, 1599890097, 334, 64, -1893, 4296, 0x00
1, 5920, 1599890102, 334, 64, -1893, 4295, 0x00
1, 5921, 1599890108, 334, 64, -1895, 4294, 0x00
1, 5922, 1599890113, 334, 64, -1899, 4287, 0x00
1, 5923, 1599890118, 334, 64, -1898, 4283, 0x00
1, 5925, 1599890128, 334, 64, -1900, 4278, 0x00
1, 5926, 1599890133, 334, 64, -1902, 4272, 0x00
1, 5927, 1599890138, 334, 64, -1902, 4270, 0x00
1, 5928, 1599890143, 334, 64, -1904, 4271, 0x00
1, 5929, 1599890148, 334, 64, -1906, 4267, 0x00
1, 5930, 1599890153, 334, 64, -1906, 4265, 0x00
1, 5931, 1599890158, 334, 64, -1908, 4261, 0x00
1, 5932, 1599890163, 334, 64, -1910, 4259, 0x00
1, 5933, 1599890169, 334, 64, -1912, 4258, 0x00
1, 5934, 1599890174, 334, 64, -1912, 4255, 0x00
1, 5935, 1599890179, 334, 63, -1915, 4253, 0x00
1, 5936, 1599890184, 334, 64, -1916, 4251, 0x00
1, 5937, 1599890189, 334, 64, -1916, 4250, 0x00
1, 5938, 1599890194, 334, 64, -1920, 4249, 0x00
1, 5939, 1599890199, 334, 64, -1918, 4247, 0x00
1, 5940, 1599890204, 334, 64, -1919, 4244, 0x00
1, 5941, 1599890209, 334, 64, -1921, 4242, 0x00
1, 5942, 1599890214, 334, 64, -1921, 4241, 0x00
1, 5943, 1599890219, 334, 64, -1924, 4242, 0x00
1, 5944, 1599890225, 334, 63, -1924, 4244, 0x00
1, 5945, 1599890230, 334, 64, -1927, 4246, 0x00
1, 5946, 1599890235, 334, 63, -1927, 4255, 0x00
1, 5947, 1599890240, 334, 64, -1927, 4267, 0x00
1, 5948, 1599890245, 334, 64, -1929, 4285, 0x00
1, 5949, 1599890250, 334, 64, -1929, 4309, 0x00
1, 5950, 1599890255, 334, 64, -1931, 4338, 0x00
1, 5951, 1599890260, 334, 64, -1934, 4372, 0x00
1, 5952, 1599890265, 334, 64, -1934, 4413, 0x00
1, 5953, 1599890270, 334, 64, -1936, 4451, 0x00
1, 5954, 1599890275, 334, 64, -1937, 4491, 0x00
1, 5955, 1599890280, 334, 64, -1937, 4536, 0x00
1, 5956, 1599890286, 334, 63, -1937, 4575, 0x00
1, 5957, 1599890291, 334, 64, -1937, 4617, 0x00
1, 5958, 1599890296, 334, 64, -1941, 4655, 0x00
1, 5959, 1599890301, 334, 64, -1943, 4693, 0x00
1, 5960, 1599890306, 334, 64, -1943, 4731, 0x00
1, 5961, 1599890311, 334, 64, -1944, 4765, 0x00
1, 5962, 1599890316, 334, 64, -1945, 4797, 0x00
1, 5963, 1599890321, 334, 64, -1949, 4827, 0x00
1, 5964, 1599890326, 334, 64, -1945, 4855, 0x00
1, 5965, 1599890331, 334, 64, -1949, 4885, 0x00
1, 5966, 1599890336, 334, 63, -1946, 4909, 0x00
1, 5967, 1599890342, 334, 64, -1950, 4934, 0x00
1, 5968, 1599890347, 334, 64, -1951, 4954, 0x00
1, 5969, 1599890352, 334, 64, -1951, 4974, 0x00
1, 5970, 1599890357, 334, 64, -1951, 4991, 0x00
1, 5971, 1599890362, 334, 64, -1953, 5009, 0x00
1, 5972, 1599890367, 334, 64, -1957, 5021, 0x00
1, 5973, 1599890372, 334, 64, -1954, 5033, 0x00
1, 5974, 1599890377, 334, 64, -1957, 5043, 0x00
1, 5975, 1599890382, 334, 64, -1960, 5050, 0x00
1, 5976, 1599890387, 334, 64, -1960, 5053, 0x00
1, 5977, 1599890392, 334, 64, -1958, 5057, 0x00
1, 5978, 1599890397, 334, 64, -1960, 5060, 0x00
1, 5979, 1599890403, 334, 64, -1962, 5062, 0x00
1, 5980, 1599890408, 334, 64, -1960, 5060, 0x00
1, 5981, 1599890413, 334, 64, -1961, 5057, 0x00
1, 5982, 1599890418, 334, 64, -1962, 5052, 0x00
1, 5983, 1599890423, 334, 64, -1962, 5046, 0x00
1, 5984, 1599890428, 334, 64, -1965, 5043, 0x00
1, 5985, 1599890433, 334, 64, -1965, 5037, 0x00
1, 5986, 1599890438, 334, 64, -1965, 5026, 0x00
1, 5987, 1599890443, 334, 64, -1968, 5019, 0x00
1, 5988, 1599890448, 334, 64, -1970, 5013, 0x00
1, 5989, 1599890453, 334, 64, -1970, 5000, 0x00
1, 5990, 1599890459, 334, 64, -1968, 4993, 0x00
1, 5991, 1599890464, 334, 64, -1970, 4983, 0x00
1, 5992, 1599890469, 334, 64, -1971, 4974, 0x00
1, 5993, 1599890474, 334, 64, -1971, 4963, 0x00
1, 5994, 1599890479, 334, 64, -1974, 4957, 0x00
1, 5995, 1599890484, 334, 64, -1974, 4946, 0x00
1, 5996, 1599890489, 334, 64, -1975, 4931, 0x00
1, 5997, 1599890494, 334, 64, -1977, 4922, 0x00
1, 5998, 1599890499, 334, 64, -1977, 4914, 0x00
1, 5999, 1599890504, 334, 63, -1978, 4901, 0x00
1, 6000, 1599890509, 334, 64, -1978, 4890, 0x00
1, 6001, 1599890515, 334, 64, -1978, 4882, 0x00
1, 6002, 1599890520, 334, 64, -1979, 4869, 0x00
1, 6003, 1599890525, 334, 64, -1979, 4861, 0x00
1, 6004, 1599890530, 334, 64, -1979, 4848, 0x00
1, 6005, 1599890535, 334, 64, -1981, 4836, 0x00
1, 6006, 1599890540, 334, 64, -1982, 4832, 0x00
1, 6007, 1599890545, 334, 64, -1983, 4818, 0x00
1, 6008, 1599890550, 334, 64, -1985, 4810, 0x00
1, 6009, 1599890555, 334, 64, -1985, 4797, 0x00
1, 6010, 1599890560, 334, 64, -1985, 4789, 0x00
1, 6011, 1599890565, 334, 64, -1986, 4779, 0x00
1, 6012, 1599890570, 334, 63, -1987, 4770, 0x00
1, 6013, 1599890576, 334, 64, -1989, 4760, 0x00
1, 6014, 1599890581, 334, 64, -1987, 4752, 0x00
1, 6015, 1599890586, 334, 64, -1989, 4744, 0x00
1, 6016, 1599890591, 334, 64, -1987, 4735, 0x00
1, 6017, 1599890596, 334, 64, -1989, 4723, 0x00
1, 6018, 1599890601, 334, 64, -1991, 4719, 0x00
1, 6019, 1599890606, 334, 64, -1989, 4708, 0x00
1, 6020, 1599890611, 334, 64, -1991, 4701, 0x00
1, 6021, 1599890616, 334, 64, -1995, 4688, 0x00
1, 6022, 1599890621, 334, 64, -1995, 4685, 0x00
1, 6023, 1599890626, 334, 64, -1993, 4675, 0x00
1, 6024, 1599890632, 334, 64, -1995, 4664, 0x00
1, 6025, 1599890637, 334, 64, -1995, 4660, 0x00
1, 6026, 1599890642, 334, 64, -1995, 4653, 0x00
1, 6027, 1599890647, 334, 64, -1995, 4646, 0x00
1, 6028, 1599890652, 334, 64, -1998, 4638, 0x00
1, 6029, 1599890657, 334, 64, -1999, 4633, 0x00
1, 6030, 1599890662, 334, 64, -1999, 4627, 0x00
1, 6031, 1599890667, 334, 64, -1998, 4621, 0x00
1, 6032, 1599890672, 334, 64, -2001, 4612, 0x00
1, 6033, 1599890677, 334, 64, -2002, 4607, 0x00
1, 6034, 1599890682, 334, 64, -2002, 4603, 0x00
1, 6035, 1599890687, 334, 64, -2004, 4597, 0x00
1, 6036, 1599890693, 334, 64, -2004, 4590, 0x00
1, 6037, 1599890698, 334, 64, -2003, 4582, 0x00
1, 6038, 1599890703, 334, 64, -2003, 4580, 0x00
1, 6039, 1599890708, 334, 64, -2006, 4575, 0x00
1, 6040, 1599890713, 334, 64, -2006, 4571, 0x00
1, 6041, 1599890718, 334, 64, -2006, 4565, 0x00
1, 6042, 1599890723, 334, 64, -2008, 4560, 0x00
1, 6043, 1599890728, 334, 64, -2009, 4552, 0x00
1, 6044, 1599890733, 334, 64, -2010, 4551, 0x00
1, 6045, 1599890738, 334, 63, -2009, 4546, 0x00
1, 6046, 1599890743, 334, 63, -2012, 4541, 0x00
1, 6047, 1599890749, 334, 64, -2012, 4537, 0x00
1, 6048, 1599890754, 334, 64, -2012, 4532, 0x00
1, 6049, 1599890759, 334, 64, -2012, 4525, 0x00
1, 6050, 1599890764, 334, 64, -2012, 4523, 0x00
1, 6051, 1599890769, 334, 64, -2012, 4517, 0x00
1, 6052, 1599890774, 334, 64, -2014, 4513, 0x00
1, 6053, 1599890779, 334, 63, -2016, 4510, 0x00
1, 6054, 1599890784, 334, 64, -2019, 4510, 0x00
1, 6055, 1599890789, 334, 64, -2017, 4502, 0x00
1, 6056, 1599890794, 334, 64, -2016, 4502, 0x00
1, 6057, 1599890799, 334, 64, -2019, 4500, 0x00
1, 6058, 1599890804, 334, 64, -2019, 4493, 0x00
1, 6059, 1599890810, 334, 64, -2020, 4496, 0x00
1, 6060, 1599890815, 334, 64, -2019, 4495, 0x00
1, 6061, 1599890820, 334, 64, -2020, 4487, 0x00
1, 6062, 1599890825, 334, 64, -2023, 4486, 0x00
1, 6063, 1599890830, 334, 64, -2023, 4484, 0x00
1, 6064, 1599890835, 334, 64, -2024, 4483, 0x00
1, 6065, 1599890840, 334, 64, -2023, 4478, 0x00
1, 6066, 1599890845, 334, 64, -2024, 4477, 0x00
1, 6067, 1599890850, 334, 63, -2024, 4476, 0x00
1, 6068, 1599890855, 334, 64, -2023, 4473, 0x00
1, 6069, 1599890860, 334, 64, -2021, 4472, 0x00
1, 6070, 1599890866, 334, 64, -2026, 4472, 0x00
1, 6071, 1599890871, 334, 64, -2023, 4472, 0x00
1, 6072, 1599890876, 334, 64, -2026, 4473, 0x00
1, 6073, 1599890881, 334, 64, -2026, 4474, 0x00
1, 6074, 1599890886, 334, 64, -2027, 4478, 0x00
1, 6075, 1599890891, 334, 64, -2023, 4484, 0x00
1, 6076, 1599890896, 334, 63, -2023, 4483, 0x00
1, 6077, 1599890901, 334, 64, -2024, 4485, 0x00
1, 6078, 1599890906, 334, 64, -2021, 4489, 0x00
1, 6079, 1599890911, 334, 64, -2024, 4491, 0x00
1, 6080, 1599890916, 334, 64, -2023, 4492, 0x00
1, 6081, 1599890922, 334, 64, -2020, 4500, 0x00
1, 6082, 1599890927, 334, 64, -2020, 4501, 0x00
1, 6083, 1599890932, 334, 64, -2019, 4506, 0x00
1, 6084, 1599890937, 334, 64, -2019, 4511, 0x00
1, 6085, 1599890942, 334, 64, -2019, 4513, 0x00
1, 6086, 1599890947, 334, 64, -2019, 4521, 0x00
1, 6087, 1599890952, 334, 64, -2017, 4524, 0x00
1, 6089, 1599890962, 334, 64, -2016, 4536, 0x00
1, 6090, 1599890967, 334, 64, -2017, 4538, 0x00
1, 6091, 1599890972, 334, 64, -2012, 4547, 0x00
1, 6092, 1599890977, 334, 64, -2012, 4550, 0x00
1, 6093, 1599890983, 334, 63, -2012, 4558, 0x00
1, 6094, 1599890988, 334, 64, -2012, 4561, 0x00
1, 6095, 1599890993, 334, 64, -2012, 4567, 0x00
1, 6096, 1599890998, 334, 64, -2010, 4571, 0x00
1, 6097, 1599891003, 334, 63, -2009, 4578, 0x00
1, 6098, 1599891008, 334, 64, -2009, 4587, 0x00
1, 6099, 1599891013, 334, 64, -2008, 4589, 0x00
1, 6100, 1599891018, 334, 64, -2008, 4598, 0x00
1, 6101, 1599891023, 334, 64, -2006, 4603, 0x00
1, 6102, 1599891028, 334, 64, -2004, 4609, 0x00
1, 6103, 1599891033, 334, 64, -2002, 4613, 0x00
1, 6104, 1599891039, 334, 64, -2002, 4619, 0x00
1, 6105, 1599891044, 334, 64, -2002, 4626, 0x00
1, 6106, 1599891049, 334, 64, -1999, 4631, 0x00
1, 6107, 1599891054, 334, 64, -1999, 4637, 0x00
1, 6108, 1599891059, 334, 64, -1998, 4645, 0x00
1, 6109, 1599891064, 334, 64, -1998, 4651, 0x00
1, 6110, 1599891069, 334, 63, -1995, 4657, 0x00
1, 6111, 1599891074, 334, 64, -1995, 4663, 0x00
1, 6112, 1599891079, 334, 64, -1995, 4671, 0x00
1, 6113, 1599891084, 334, 63, -1992, 4677, 0x00
1, 6114, 1599891089, 334, 64, -1995, 4679, 0x00
1, 6115, 1599891094, 334, 64, -1992, 4688, 0x00
1, 6116, 1599891100, 334, 64, -1989, 4695, 0x00
1, 6117, 1599891105, 334, 64, -1989, 4700, 0x00
1, 6118, 1599891110, 334, 64, -1991, 4704, 0x00
1, 6119, 1599891115, 334, 64, -1989, 4712, 0x00
1, 6120, 1599891120, 334, 63, -1987, 4718, 0x00
1, 6121, 1599891125, 334, 64, -1986, 4721, 0x00
1, 6122, 1599891130, 334, 64, -1985, 4726, 0x00
1, 6123, 1599891135, 334, 64, -1983, 4735, 0x00
1, 6124, 1599891140, 334, 64, -1983, 4733, 0x00
1, 6125, 1599891145, 334, 64, -1982, 4743, 0x00
1, 6126, 1599891150, 334, 64, -1983, 4749, 0x00
1, 6127, 1599891156, 334, 64, -1981, 4754, 0x00
1, 6128, 1599891161, 334, 63, -1979, 4758, 0x00
1, 6129, 1599891166, 334, 63, -1977, 4765, 0x00
1, 6130, 1599891171, 334, 64, -1981, 4768, 0x00
1, 6131, 1599891176, 334, 64, -1977, 4772, 0x00
1, 6132, 1599891181, 334, 64, -1978, 4779, 0x00
1, 6133, 1599891186, 334, 64, -1977, 4783, 0x00
1, 6134, 1599891191, 334, 64, -1975, 4787, 0x00
1, 6135, 1599891196, 334, 64, -1974, 4796, 0x00
1, 6136, 1599891201, 334, 63, -1971, 4800, 0x00
1, 6137, 1599891206, 334, 64, -1974, 4806, 0x00
1, 6138, 1599891212, 334, 64, -1970, 4811, 0x00
1, 6139, 1599891217, 334, 64, -1968, 4816, 0x00
1, 6140, 1599891222, 334, 64, -1970, 4821, 0x00
1, 6141, 1599891227, 334, 64, -1967, 4828, 0x00
1, 6142, 1599891232, 334, 64, -1965, 4832, 0x00
1, 6143, 1599891237, 334, 64, -1965, 4837, 0x00
1, 6144, 1599891242, 334, 64, -1964, 4844, 0x00
1, 6145, 1599891247, 334, 63, -1962, 4848, 0x00
1, 6146, 1599891252, 334, 64, -1962, 4855, 0x00
1, 6147, 1599891257, 334, 64, -1961, 4855, 0x00
1, 6148, 1599891262, 334, 64, -1961, 4868, 0x00
1, 6149, 1599891267, 334, 64, -1960, 4896, 0x00
1, 6150, 1599891273, 334, 64, -1958, 4944, 0x00
1, 6151, 1599891278, 334, 64, -1954, 5008, 0x00
1, 6152, 1599891283, 334, 64, -1954, 5093, 0x00
1, 6153, 1599891288, 334, 63, -1954, 5182, 0x00
1, 6154, 1599891293, 334, 64, -1950, 5276, 0x00
1, 6155, 1599891298, 334, 64, -1950, 5377, 0x00
1, 6156, 1599891303, 334, 64, -1946, 5468, 0x00
1, 6157, 1599891308, 334, 64, -1944, 5554, 0x00
1, 6158, 1599891313, 334, 64, -1943, 5635, 0x00
1, 6159, 1599891318, 334, 64, -1941, 5708, 0x00
1, 6160, 1599891323, 334, 64, -1940, 5770, 0x00
1, 6161, 1599891329, 334, 64, -1939, 5823, 0x00
1, 6162, 1599891334, 334, 64, -1934, 5871, 0x00
1, 6163, 1599891339, 334, 64, -1934, 5897, 0x00
1, 6164, 1599891344, 334, 64, -1933, 5921, 0x00
1, 6165, 1599891349, 334, 64, -1929, 5930, 0x00
1, 6166, 1599891354, 334, 64, -1929, 5934, 0x00
1, 6167, 1599891359, 334, 64, -1929, 5924, 0x00
1, 6168, 1599891364, 334, 64, -1924, 5903, 0x00
1, 6169, 1599891369, 334, 64, -1926, 5871, 0x00
1, 6170, 1599891374, 334, 64, -1924, 5837, 0x00
1, 6171, 1599891379, 334, 64, -1926, 5794, 0x00
1, 6172, 1599891385, 334, 64, -1923, 5746, 0x00
1, 6173, 1599891390, 334, 64, -1923, 5690, 0x00
1, 6174, 1599891395, 334, 64, -1920, 5635, 0x00
1, 6175, 1599891400, 334, 63, -1920, 5576, 0x00
1, 6176, 1599891405, 334, 64, -1919, 5514, 0x00
1, 6177, 1599891410, 334, 64, -1920, 5459, 0x00
1, 6178, 1599891415, 334, 64, -1918, 5394, 0x00
1, 6179, 1599891420, 334, 64, -1919, 5333, 0x00
1, 6180, 1599891425, 334, 63, -1918, 5271, 0x00
1, 6181, 1599891430, 334, 64, -1919, 5211, 0x00
1, 6182, 1599891435, 334, 63, -1919, 5158, 0x00
1, 6183, 1599891440, 334, 64, -1918, 5105, 0x00
1, 6184, 1599891446, 334, 64, -1918, 5054, 0x00
1, 6185, 1599891451, 334, 64, -1919, 5008, 0x00
1, 6186, 1599891456, 334, 64, -1918, 4964, 0x00
1, 6187, 1599891461, 334, 64, -1919, 4922, 0x00
1, 6188, 1599891466, 334, 64, -1916, 4883, 0x00
1, 6189, 1599891471, 334, 64, -1919, 4846, 0x00
1, 6190, 1599891476, 334, 64, -1920, 4813, 0x00
1, 6191, 1599891481, 334, 64, -1920, 4778, 0x00
1, 6192, 1599891486, 334, 64, -1920, 4748, 0x00
1, 6193, 1599891491, 334, 64, -1921, 4720, 0x00
1, 6194, 1599891496, 334, 64, -1920, 4687, 0x00
1, 6195, 1599891502, 334, 64, -1921, 4663, 0x00
1, 6196, 1599891507, 334, 64, -1921, 4636, 0x00
1, 6197, 1599891512, 334, 64, -1923, 4615, 0x00
1, 6198, 1599891517, 334, 64, -1923, 4590, 0x00
1, 6199, 1599891522, 334, 64, -1924, 4574, 0x00
1, 6200, 1599891527, 334, 64, -1926, 4556, 0x00
1, 6201, 1599891532, 334, 64, -1927, 4532, 0x00
1, 6202, 1599891537, 334, 63, -1927, 4514, 0x00
1, 6203, 1599891542, 334, 64, -1927, 4502, 0x00
1, 6204, 1599891547, 334, 64, -1929, 4486, 0x00
1, 6205, 1599891552, 334, 64, -1929, 4470, 0x00
1, 6206, 1599891557, 334, 64, -1929, 4457, 0x00
1, 6207, 1599891563, 334, 64, -1933, 4447, 0x00
1, 6208, 1599891568, 334, 64, -1931, 4436, 0x00
1, 6209, 1599891573, 334, 64, -1934, 4424, 0x00
1, 6210, 1599891578, 334, 64, -1936, 4412, 0x00
1, 6211, 1599891583, 334, 64, -1936, 4402, 0x00
1, 6212, 1599891588, 334, 63, -1936, 4398, 0x00
1, 6213, 1599891593, 334, 64, -1937, 4385, 0x00
1, 6214, 1599891598, 334, 64, -1939, 4380, 0x00
1, 6215, 1599891603, 334, 64, -1941, 4371, 0x00
1, 6216, 1599891608, 334, 64, -1941, 4364, 0x00
1, 6217, 1599891613, 334, 63, -1943, 4356, 0x00
1, 6218, 1599891619, 334, 64, -1941, 4348, 0x00
1, 6219, 1599891624, 334, 64, -1943, 4344, 0x00
1, 6220, 1599891629, 334, 64, -1944, 4337, 0x00
1, 6221, 1599891634, 334, 64, -1946, 4333, 0x00
1, 6222, 1599891639, 334, 64, -1945, 4327, 0x00
1, 6223, 1599891644, 334, 64, -1949, 4324, 0x00
1, 6224, 1599891649, 334, 64, -1949, 4319, 0x00
1, 6225, 1599891654, 334, 64, -1951, 4317, 0x00
1, 6226, 1599891659, 334, 64, -1951, 4309, 0x00
1, 6227, 1599891664, 334, 64, -1954, 4307, 0x00
1, 6228, 1599891669, 334, 64, -1954, 4303, 0x00
1, 6229, 1599891675, 334, 63, -1954, 4295, 0x00
1, 6230, 1599891680, 334, 64, -1954, 4295, 0x00
1, 6231, 1599891685, 334, 64, -1957, 4292, 0x00
1, 6232, 1599891690, 334, 64, -1958, 4290, 0x00
1, 6233, 1599891695, 334, 64, -1958, 4286, 0x00
1, 6234, 1599891700, 334, 64, -1961, 4283, 0x00
1, 6235, 1599891705, 334, 64, -1961, 4280, 0x00
1, 6236, 1599891710, 334, 64, -1962, 4275, 0x00
1, 6237, 1599891715, 334, 64, -1961, 4273, 0x00
1, 6238, 1599891720, 334, 63, -1964, 4273, 0x00
1, 6239, 1599891725, 334, 64, -1965, 4271, 0x00
1, 6240, 1599891730, 334, 63, -1965, 4271, 0x00
1, 6241, 1599891736, 334, 64, -1968, 4266, 0x00
1, 6242, 1599891741, 334, 64, -1970, 4269, 0x00
1, 6243, 1599891746, 334, 64, -1970, 4265, 0x00
1, 6244, 1599891751, 334, 64, -1970, 4263, 0x00
1, 6245, 1599891756, 334, 64, -1974, 4262, 0x00
1, 6246, 1599891761, 334, 64, -1970, 4263, 0x00
1, 6247, 1599891766, 334, 63, -1971, 4258, 0x00
1, 6248, 1599891771, 334, 64, -1974, 4255, 0x00
1, 6249, 1599891776, 334, 63, -1975, 4257, 0x00
1, 6250, 1599891781, 334, 64, -1978, 4254, 0x00
1, 6251, 1599891786, 334, 64, -1977, 4252, 0x00
1, 6252, 1599891792, 334, 64, -1978, 4251, 0x00
1, 6253, 1599891797, 334, 64, -1979, 4247, 0x00
1, 6254, 1599891802, 334, 64, -1981, 4250, 0x00
1, 6255, 1599891807, 334, 64, -1979, 4248, 0x00
1, 6256, 1599891812, 334, 64, -1982, 4246, 0x00
1, 6257, 1599891817, 334, 64, -1982, 4246, 0x00
1, 6258, 1599891822, 334, 64, -1985, 4243, 0x00
1, 6259, 1599891827, 334, 64, -1987, 4244, 0x00
1, 6260, 1599891832, 334, 64, -1985, 4246, 0x00
1, 6261, 1599891837, 334, 64, -1987, 4244, 0x00
1, 6262, 1599891842, 334, 64, -1986, 4240, 0x00
1, 6263, 1599891847, 334, 64, -1992, 4242, 0x00
1, 6264, 1599891853, 334, 64, -1991, 4243, 0x00
1, 6265, 1599891858, 334, 64, -1992, 4243, 0x00
1, 6266, 1599891863, 334, 64, -1993, 4240, 0x00
1, 6267, 1599891868, 334, 64, -1993, 4237, 0x00
1, 6268, 1599891873, 334, 64, -1993, 4239, 0x00
1, 6269, 1599891878, 334, 64, -1995, 4242, 0x00
1, 6270, 1599891883, 334, 64, -1998, 4238, 0x00
1, 6271, 1599891888, 334, 64, -1998, 4239, 0x00
1, 6272, 1599891893, 334, 64, -1995, 4237, 0x00
1, 6273, 1599891898, 334, 64, -1999, 4240, 0x00
1, 6274, 1599891903, 334, 64, -1999, 4238, 0x00
1, 6275, 1599891909, 334, 64, -1999, 4237, 0x00
1, 6276, 1599891914, 334, 64, -2001, 4241, 0x00
1, 6277, 1599891919, 334, 64, -2002, 4235, 0x00
1, 6278, 1599891924, 334, 64, -2002, 4236, 0x00
1, 6279, 1599891929, 334, 63, -2006, 4234, 0x00
1, 6280, 1599891934, 334, 64, -2006, 4234, 0x00
1, 6281, 1599891939, 334, 64, -2006, 4235, 0x00
1, 6282, 1599891944, 334, 64, -2009, 4236, 0x00
1, 6283, 1599891949, 334, 64, -2008, 4239, 0x00
1, 6284, 1599891954, 334, 64, -2010, 4236, 0x00
1, 6285, 1599891959, 334, 64, -2012, 4239, 0x00
1, 6286, 1599891965, 334, 63, -2009, 4239, 0x00
1, 6287, 1599891970, 334, 64, -2012, 4239, 0x00
1, 6288, 1599891975, 334, 64, -2012, 4241, 0x00
1, 6289, 1599891980, 334, 64, -2014, 4238, 0x00
1, 6290, 1599891985, 334, 64, -2014, 4239, 0x00
1, 6291, 1599891990, 334, 64, -2016, 4242, 0x00
1, 6292, 1599891995, 334, 64, -2017, 4242, 0x00
1, 6293, 1599892000, 334, 64, -2017, 4243, 0x00
1, 6294, 1599892005, 334, 63, -2017, 4244, 0x00
1, 6295, 1599892010, 334, 64, -2019, 4242, 0x00
1, 6296, 1599892015, 334, 64, -2020, 4245, 0x00
1, 6297, 1599892020, 334, 64, -2021, 4246, 0x00
1, 6298, 1599892026, 334, 64, -2021, 4247, 0x00
1, 6299, 1599892031, 334, 64, -2021, 4246, 0x00
1, 6300, 1599892036, 334, 64, -2024, 4249, 0x00
1, 6301, 1599892041, 334, 64, -2023, 4251, 0x00
